runtime_minutes,director_name,movie_averageRating,movie_numerOfVotes,approval_Index,age,Production budget $,Domestic gross $,Worldwide gross $,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,\N
102.0,1e-10,5.4,138440.0,4.571550336815308,1,16000000.0,16204793.0,31943401.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112.0,1e-10,7.0,382798.0,6.48896156222531,2,50000000.0,191719337.0,331333876.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.0,78.0,7.4,261392.0,6.65959007961617,1,152000000.0,146880162.0,489592267.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.0,1.0,7.2,150683.0,6.184234309888971,1,60000000.0,47836282.0,70893782.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,1e-10,6.1,50183.0,4.72581482919732,1,60000000.0,36280697.0,78080697.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104.0,68.0,6.8,156785.0,5.853202816844699,0,22000000.0,30059386.0,33762400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,1e-10,4.6,11391.0,3.029447514020488,1,40000000.0,14375181.0,14375181.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.0,1e-10,7.2,129788.0,6.105156767585203,1,30000000.0,65005217.0,107054484.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.0,1e-10,7.3,60241.0,5.779532284307268,1,15000000.0,50003303.0,50003303.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110.0,1e-10,6.1,5066.0,3.69664187116876,2,3000000.0,2848587.0,3237452.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,1e-10,6.0,276135.0,5.398948844658168,0,85000000.0,62615510.0,157794205.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108.0,1e-10,6.1,25952.0,4.42985836436964,2,1250000.0,4404154.0,5403771.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87.0,1e-10,5.9,23704.0,4.240963902690008,1,22000000.0,19528602.0,31013349.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,1e-10,6.1,5753.0,3.753716754410626,2,15000000.0,20578185.0,20704381.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89.0,1e-10,6.4,503010.0,6.050063968674666,1,40000000.0,126573960.0,457507776.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
104.0,1e-10,6.1,3855.0,3.574036231687016,2,6000000.0,1348205.0,11348205.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90.0,1e-10,5.9,113614.0,4.921258476092307,2,18500000.0,65233369.0,109175673.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134.0,12.0,7.0,144324.0,5.986581479992017,1,24000000.0,12096300.0,19303058.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143.0,53.0,6.8,480429.0,6.413452704726316,1,160000000.0,335061807.0,1143758700.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85.0,78.0,7.0,403667.0,6.516300591028461,1,25000000.0,80048433.0,171302226.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109.0,1e-10,4.9,53935.0,3.7962073222133306,1,7000000.0,26441782.0,48518957.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
102.0,84.0,7.0,23193.0,5.045006243376211,1,23000000.0,10660147.0,10660147.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116.0,109.0,5.7,6474.0,3.548443975182729,1,10000000.0,24397469.0,24660323.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110.0,1e-10,4.7,48160.0,3.596716846662595,1,30000000.0,16295774.0,16295774.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,1e-10,7.0,17351.0,4.895545601401967,2,20000000.0,4442377.0,4504111.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.0,1e-10,6.6,275965.0,5.951727572261911,1,263700000.0,73058679.0,282778100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108.0,1e-10,6.7,153391.0,5.754399255201951,0,40000000.0,10330853.0,17033431.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
98.0,66.0,4.4,56269.0,3.409101864330708,1,64000000.0,58636047.0,101636047.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,1e-10,6.2,213.0,2.313808199367898,2,41000000.0,96368160.0,192133784.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,1e-10,6.9,11813.0,4.628553180211535,0,10000000.0,15198912.0,15198912.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86.0,55.0,6.3,135628.0,5.345934833635243,1,13000000.0,55121623.0,118763442.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108.0,71.0,6.3,151393.0,5.396905346691975,2,25000000.0,80014842.0,142033509.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
93.0,1e-10,7.0,33.0,1.668962312205082,2,10000000.0,4073448.0,9263940.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.0,20.0,6.9,271733.0,6.220407321124235,1,70000000.0,100614858.0,202726605.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
102.0,1e-10,6.9,5220.0,4.213938950648823,1,3700000.0,2956000.0,2956000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123.0,1e-10,6.0,13368.0,4.0622249606105125,0,9200000.0,1685269.0,17155193.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112.0,108.0,6.6,492242.0,6.232740031866229,1,116000000.0,213511408.0,856081053.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107.0,26.0,7.2,253690.0,6.460194653110727,1,40000000.0,3688560.0,32030610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
119.0,115.0,6.9,22808.0,4.962553518505314,1,20000000.0,21413105.0,21413105.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,9.0,5.5,12369.0,3.6812901144957646,2,15000000.0,3020665.0,3386153.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
110.0,1e-10,7.4,40303.0,5.641678229998934,0,3000000.0,5732587.0,5732587.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92.0,1e-10,5.6,205544.0,4.908589605815791,0,19000000.0,100292856.0,215448997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95.0,1e-10,5.1,2618.0,2.8213170736227946,1,825000.0,1500711.0,1500711.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
115.0,67.0,7.0,855896.0,6.9033725674368975,1,150000000.0,181030624.0,449326618.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,48.0,7.6,640210.0,7.344033141486012,1,90000000.0,209028679.0,498438212.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
164.0,1e-10,7.5,58704.0,5.927225597317928,1,7000000.0,8373585.0,8373585.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114.0,101.0,5.9,74043.0,4.735396867347757,1,80000000.0,32908290.0,158908290.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,1e-10,5.1,9814.0,3.317149681337998,2,650000.0,171962.0,171962.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
159.0,117.0,7.5,347701.0,6.9088103107296615,2,65000000.0,55691208.0,104264617.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
119.0,1e-10,6.6,231868.0,5.8671825535433335,1,120000000.0,57712751.0,107212751.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155.0,1e-10,5.2,33810.0,3.858020768018672,0,36000000.0,31846530.0,59103794.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88.0,1e-10,7.5,150261.0,6.445856043460866,2,2289247.0,84300000.0,84300000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,1e-10,7.2,218564.0,6.38124518670666,2,135000000.0,187168425.0,573068425.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,1e-10,6.6,69070.0,5.279103037854322,1,33000000.0,28539757.0,42657631.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,124.0,6.9,110466.0,5.763449013691686,1,39000000.0,35287788.0,81150788.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,1e-10,7.0,360652.0,6.458269157595739,0,40000000.0,209218368.0,283218368.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102.0,1e-10,5.2,9854.0,3.3863329089062484,1,34000000.0,11263966.0,11263966.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.0,1e-10,5.9,78083.0,4.758458651411461,0,33000000.0,11008770.0,21621188.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
130.0,104.0,5.1,83169.0,4.11904688914727,2,150000000.0,19060660.0,59053195.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181.0,1e-10,8.0,269609.0,7.228463785980304,0,19000000.0,184208842.0,424208805.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.0,45.0,6.9,507168.0,6.5372036031647145,1,190000000.0,101802906.0,411002906.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93.0,49.0,6.1,106688.0,5.064320418443317,2,48000000.0,37879996.0,90376224.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0,81.0,4.6,22201.0,3.2552968193714333,2,4000000.0,17329487.0,21206861.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
106.0,1e-10,8.0,36582.0,6.052782910767213,0,2000000.0,4593598.0,15396525.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.0,1e-10,6.6,103469.0,5.475357278112149,1,15000000.0,17173321.0,20022491.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,1e-10,5.4,8713.0,3.472753888926872,1,8000000.0,336456.0,524747.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119.0,1e-10,7.2,168084.0,6.242127320145409,1,21500000.0,49033882.0,92987651.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149.0,117.0,8.3,674585.0,8.064538473108346,0,10500000.0,59936321.0,71801313.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97.0,1e-10,7.6,91952.0,6.258945799631949,2,6200000.0,20457158.0,23191551.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0,113.0,6.3,164986.0,5.436759767148835,1,55000000.0,98711404.0,152269033.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88.0,1e-10,5.5,3930.0,3.2173221263500498,2,30000000.0,17716215.0,42235744.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,1e-10,3.5,17292.0,2.380981228258788,2,5000000.0,10429730.0,18526087.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
100.0,114.0,5.7,211753.0,5.011077928228688,0,94000000.0,131144183.0,273330185.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,1e-10,5.2,57223.0,4.059339624104478,0,35000000.0,30307804.0,30307804.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
108.0,1e-10,5.9,56113.0,4.615032194824958,2,30000000.0,23209310.0,108957098.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,1e-10,4.1,3404.0,2.321466276644589,1,6000000.0,773490.0,773490.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
135.0,107.0,8.2,938498.0,8.164991702387683,1,78000000.0,170708996.0,317668058.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.0,71.0,6.6,112205.0,5.514717477871855,2,28000000.0,71399120.0,94050951.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
129.0,62.0,6.4,295813.0,5.800081661495277,0,90000000.0,65075540.0,328325007.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,1e-10,7.0,160399.0,6.040970091823747,1,20000000.0,121697323.0,183097323.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113.0,39.0,7.8,113992.0,6.5504300751293965,0,1600000.0,4574909.0,4574909.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86.0,14.0,8.1,202790.0,7.150737450709875,1,50000000.0,23159305.0,31333917.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,1e-10,6.6,108117.0,5.496695284514141,1,8800000.0,174803506.0,328203506.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,1e-10,6.9,280098.0,6.235799604528375,0,15000000.0,28638916.0,64232714.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129.0,1e-10,6.5,317158.0,5.92608784559765,2,230000000.0,172558876.0,794861794.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,114.0,5.6,56888.0,4.379318025441471,1,30000000.0,3200.0,4315789.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,1e-10,7.2,291106.0,6.533073418987595,0,150000000.0,165249063.0,664837547.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,1e-10,4.0,163.0,1.367263790261902,2,12868500.0,6775490.11,17350263.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91.0,1e-10,5.0,82504.0,4.032743114377716,1,45000000.0,130531208.0,358500000.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,1e-10,5.8,134326.0,4.907075321303182,1,52000000.0,118703275.0,205727307.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119.0,110.0,8.2,600353.0,7.895452581049876,1,100000000.0,159227644.0,389140440.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76.0,1e-10,6.5,8.0,0.862639362753186,2,17500000.0,51386611.0,109843390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137.0,52.0,8.1,770942.0,7.946605288499807,1,127000000.0,226277068.0,614202315.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.0,1e-10,6.5,123139.0,5.473633312556826,0,19000000.0,39123589.0,56445534.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170.0,17.0,8.3,849076.0,8.205024485865469,1,25000000.0,44942821.0,44942821.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.0,43.0,7.8,645972.0,7.545908318214015,1,200000000.0,533539991.0,1055083596.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114.0,12.0,7.3,135104.0,6.213342034287623,0,7000000.0,28750530.0,49924079.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,1e-10,6.6,199201.0,5.793442971596686,2,12500000.0,26593646.0,46370970.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97.0,1e-10,7.1,25935.0,5.177333642882845,1,1000000.0,2511476.0,6030129.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,1e-10,5.9,27043.0,4.298170590007869,2,6000000.0,14856291.0,22413145.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
118.0,86.0,6.8,88613.0,5.567727120902745,2,38000000.0,12668325.0,12668325.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,1e-10,6.4,15736.0,4.418623194439727,0,3000000.0,7282851.0,7282851.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
119.0,3.0,6.9,89081.0,5.654218260170011,1,14000000.0,156645693.0,320099997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,92.0,6.5,220692.0,5.752663391148389,1,80000000.0,130319208.0,226739416.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,1e-10,6.5,250948.0,5.814106317916431,1,52000000.0,144130063.0,592235962.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
93.0,26.0,8.1,692533.0,7.882684439328984,0,3100000.0,16501785.0,71548935.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,1e-10,6.6,8871.0,4.282499098599665,0,5000000.0,17547999.0,26078500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,1e-10,7.0,209211.0,6.177801523147066,0,40000000.0,72013010.0,92302502.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136.0,1e-10,7.3,154113.0,6.284046312687714,1,45000000.0,67264877.0,76665507.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130.0,78.0,7.6,446158.0,7.142103671503376,1,170000000.0,208545589.0,710644566.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.0,69.0,6.1,3496.0,3.530164545210167,2,5000000.0,11000000.0,11016959.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
104.0,1e-10,6.5,20090.0,4.606543761738958,1,17000000.0,1361045.0,7265283.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,1e-10,4.7,61760.0,3.68272741509714,1,60000000.0,19806188.0,39006188.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,1e-10,4.8,25937.0,3.457491327290883,2,30000000.0,14334645.0,16873925.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,1e-10,7.5,10987.0,5.002499683572661,2,9000000.0,184255.0,186240.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,73.0,5.5,100843.0,4.530423499034511,0,75000000.0,42285169.0,72785169.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
130.0,1e-10,7.1,128809.0,6.014576657444648,2,50000000.0,115715889.0,213591522.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133.0,123.0,5.3,21799.0,3.7636033785997314,2,64000000.0,31054924.0,63200000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
133.0,1e-10,7.8,32013.0,5.821603080275866,2,3000000.0,9012000.0,9012000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102.0,1e-10,5.0,50089.0,3.84915656189379,0,20000000.0,39143839.0,70743839.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
112.0,1e-10,6.5,190001.0,5.681052620985375,1,45000000.0,75395035.0,174278214.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93.0,35.0,6.4,221487.0,5.663825948811657,1,30000000.0,163479795.0,228641283.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,1e-10,7.6,202445.0,6.700244210313966,0,27000000.0,14435076.0,27257061.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
100.0,1e-10,7.5,188982.0,6.572374671931649,1,3000000.0,11977130.0,16976561.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
142.0,1e-10,7.2,925819.0,7.145978795483501,2,80000000.0,408010692.0,677923379.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93.0,96.0,5.6,57602.0,4.384457102795543,0,13000000.0,49369899.0,49369899.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103.0,73.0,4.0,165582.0,3.4048441836571275,0,150000000.0,131772187.0,319713881.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.0,83.0,6.2,22903.0,4.44762819332435,1,23000000.0,16123851.0,19123851.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.0,72.0,6.1,221769.0,5.392725693408548,1,142000000.0,160942139.0,431942139.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102.0,1e-10,5.9,4590.0,3.5282856133399223,1,7500000.0,4239767.0,4239767.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
98.0,1e-10,5.8,3275.0,3.3221999977052006,2,6000000.0,6216897.0,6216897.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87.0,1e-10,5.1,7097.0,3.195522491575155,2,45000000.0,20150241.0,32630599.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,1e-10,6.6,82074.0,5.362868672837397,1,18000000.0,76471046.0,87000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81.0,1e-10,5.7,94797.0,4.674031024850497,1,150000000.0,135386665.0,310043823.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,50.0,6.0,11273.0,3.986978249452752,0,40000000.0,49851591.0,49851591.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121.0,1e-10,6.1,5611.0,3.7424999176259535,2,15000000.0,12669914.0,12669914.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110.0,1e-10,5.9,77492.0,4.7551605605736,1,50000000.0,18782227.0,41982227.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,1e-10,7.5,263705.0,6.7562274075768975,0,30000000.0,52990775.0,83282296.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.0,1e-10,6.1,2260.0,3.334369929776451,1,22000000.0,5000000.0,5000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108.0,1e-10,6.7,58841.0,5.282075538593115,1,111000000.0,84410380.0,288510892.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.0,1e-10,7.9,111554.0,6.623533877553181,1,12500000.0,4157491.0,45556774.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153.0,34.0,8.1,725927.0,7.910750241783747,1,46000000.0,61002302.0,113310547.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114.0,127.0,7.1,225166.0,6.306331441833021,1,50000000.0,43034523.0,86234503.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,1e-10,4.6,22441.0,3.2589358897555205,1,80000000.0,100246011.0,204774690.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.0,1e-10,6.9,24419.0,4.99720195559651,0,9000000.0,17804273.0,17804273.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112.0,129.0,6.5,27330.0,4.753727678649372,2,16000000.0,4839383.0,14839383.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94.0,1e-10,7.8,59217.0,6.174581038775283,0,3000000.0,3446749.0,3660880.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92.0,1e-10,7.0,104558.0,5.820579004533063,2,60000000.0,56003051.0,108119662.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,1e-10,7.3,12338.0,4.927872165899127,1,439000.0,1438000.0,2281000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98.0,112.0,5.5,14963.0,3.758332754421772,2,17000000.0,22734486.0,23734486.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,49.0,7.2,120429.0,6.065509923361865,0,6000000.0,39846344.0,39849764.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
