runtime_minutes,director_name,movie_averageRating,movie_numerOfVotes,approval_Index,production_year,month_sin,month_cos,number_of_professions,age,Production budget $,Domestic gross $,Worldwide gross $,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,cluster
84.0,1e-10,5.9,53507.0,4.594388886399301,1990,1e-10,0.8660254037844384,3,0,13000000.0,26904572.0,34166572.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
114.0,601.0,7.3,167830.0,6.329842240161227,1982,1.2246467991473532e-16,1e-10,3,0,10700000.0,74706019.0,121706019.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
97.0,49.0,5.4,52176.0,4.183853883748861,2002,1e-10,0.8660254037844384,3,1,70000000.0,33561137.0,60279822.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0,1e-10,5.3,14809.0,3.612838169815032,2002,0.8660254037844386,0.5000000000000001,3,1,11000000.0,4814244.0,5942218.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153.0,474.0,8.3,1461682.0,8.536738811290691,2009,1e-10,1e-10,3,1,70000000.0,120774594.0,316802281.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
92.0,494.0,6.5,94358.0,5.346317837798848,1981,1e-10,0.5000000000000001,3,0,2500000.0,25533818.0,25533818.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82.0,1e-10,3.4,49622.0,2.5728979814877144,2010,1e-10,1e-10,1,2,20000000.0,36661504.0,81424988.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121.0,636.0,7.7,22512.0,5.545806075665293,1977,1.2246467991473532e-16,1e-10,3,1,21600000.0,12000000.0,12006232.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
118.0,1e-10,6.5,1156.0,3.2410512682730683,2004,1e-10,0.8660254037844384,3,2,7500000.0,3347647.0,3347647.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
154.0,73.0,6.1,285379.0,5.50590693615459,2006,1.2246467991473532e-16,1e-10,3,1,232000000.0,200120000.0,391081192.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
134.0,97.0,7.3,161755.0,6.31004011795387,2009,1e-10,1.0,3,2,60000000.0,37491364.0,124514011.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
91.0,92.0,7.2,28544.0,5.302887999859064,2003,0.8660254037844387,1e-10,3,1,6000000.0,17583468.0,18504539.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107.0,128.0,5.5,74094.0,4.405694092403491,2015,0.49999999999999994,0.8660254037844387,3,1,60000000.0,7696134.0,30396134.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,466.0,6.6,12807.0,4.460811939084096,2015,1e-10,0.5000000000000001,3,0,7000000.0,546201.0,1732228.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109.0,50.0,6.7,43500.0,5.133165259564683,2019,1e-10,0.8660254037844384,3,2,10000000.0,17156058.0,33209936.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97.0,149.0,3.9,1847.0,2.026359762789229,2021,1.2246467991473532e-16,1e-10,3,2,3500000.0,2893660.0,2893660.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105.0,1e-10,4.4,451.0,1.846639062273321,2002,0.8660254037844386,0.5000000000000001,1,2,1100000.0,247740.0,247740.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,446.0,6.6,174697.0,5.729703046319968,2013,1.2246467991473532e-16,1e-10,3,1,43000000.0,159581587.0,229727774.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
140.0,183.0,7.3,74250.0,5.891831245657045,2003,1e-10,1e-10,3,1,86000000.0,120277854.0,148715342.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
102.0,1e-10,4.8,1696.0,2.494282181016381,1986,1.2246467991473532e-16,1e-10,3,2,7000000.0,3571624.0,3571624.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100.0,82.0,6.8,90732.0,5.579550228648834,2003,1e-10,1e-10,3,1,2000000.0,4601043.0,9505996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.0,208.0,7.4,460009.0,6.967329986991127,2011,1e-10,1.0,3,1,125000000.0,186848418.0,535663443.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
91.0,1e-10,5.8,83643.0,4.704925589411159,2008,0.8660254037844386,0.5000000000000001,3,2,55000000.0,33479698.0,43980363.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
136.0,554.0,6.9,49008.0,5.350854789113077,1998,0.49999999999999994,1e-10,3,1,25000000.0,21567853.0,22411948.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99.0,1e-10,5.3,57231.0,4.1399935308165245,2008,1e-10,1e-10,1,2,45000000.0,15298133.0,46598133.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97.0,480.0,5.1,50329.0,3.930569895141608,2006,1e-10,1e-10,3,1,20000000.0,23364784.0,38164784.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.0,1e-10,6.7,104696.0,5.566126000700202,2006,1e-10,1.0,3,2,80000000.0,59908565.0,100378271.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
100.0,359.0,6.4,11243.0,4.260310601132239,2008,1e-10,0.8660254037844384,3,0,40000000.0,12082391.0,12345883.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107.0,22.0,5.6,53363.0,4.352962389358599,1996,1e-10,1e-10,3,1,55000000.0,21226204.0,60209334.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94.0,630.0,7.8,353443.0,7.199835732495652,2012,0.49999999999999994,1e-10,3,1,16000000.0,45512466.0,68848446.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,468.0,8.1,497717.0,7.685824965853082,1989,1.2246467991473532e-16,1e-10,3,1,16400000.0,95860116.0,239500000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
106.0,63.0,5.9,105443.0,4.888859411811152,2015,1e-10,0.5000000000000001,3,1,80000000.0,27367660.0,130818912.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
88.0,1e-10,5.3,14544.0,3.605797047486332,2009,1e-10,1e-10,3,2,15000000.0,6382178.0,6563402.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114.0,386.0,6.3,53873.0,4.917970238170676,2011,1.0,6.123233995736766e-17,3,0,19000000.0,6928068.0,7576604.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105.0,165.0,7.0,72275.0,5.630398739771825,2006,1e-10,1e-10,3,2,40000000.0,57806952.0,58501127.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99.0,293.0,6.0,78098.0,4.841429676671306,2000,1.2246467991473532e-16,1e-10,3,0,53012938.0,70327868.0,107190108.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
116.0,480.0,4.6,41790.0,3.469370247231616,2001,0.8660254037844387,1e-10,3,1,72000000.0,32616869.0,54616869.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84.0,1e-10,5.7,15279.0,3.9085576961946247,2004,1e-10,1e-10,3,1,20000000.0,15712072.0,16612072.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,78.0,6.9,232024.0,6.140206333880113,2011,0.8660254037844387,1e-10,3,1,90000000.0,143619809.0,487519809.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
90.0,289.0,5.0,21390.0,3.536139440254465,2017,1e-10,1e-10,3,2,12000000.0,14301505.0,23477345.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118.0,207.0,6.4,18613.0,4.497688373842289,1978,1e-10,1.0,3,2,5000000.0,7100000.0,7100000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101.0,25.0,5.8,45491.0,4.445025179468144,2003,0.8660254037844386,0.5000000000000001,3,1,25000000.0,34657731.0,56434942.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.0,1e-10,6.0,7568.0,3.811068290398802,2000,1e-10,0.5000000000000001,1,2,5000000.0,9628751.0,16628751.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,1e-10,6.0,7038.0,3.7790168621858222,2001,1e-10,1e-10,3,2,13000000.0,22235901.0,22391450.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90.0,461.0,5.8,23784.0,4.168286560475139,2004,0.8660254037844387,1e-10,3,1,32000000.0,17848322.0,29939591.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132.0,355.0,7.8,279582.0,7.065301646845986,2017,1e-10,0.5000000000000001,3,1,3500000.0,18065180.0,41649462.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95.0,456.0,7.1,278898.0,6.418125736451596,2012,1e-10,1e-10,2,2,45000000.0,13414714.0,41467606.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107.0,1e-10,7.7,316310.0,7.042955689969555,2000,1e-10,1.0,1,2,26000000.0,45506619.0,75763814.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,523.0,6.3,216434.0,5.562571541746251,2022,0.8660254037844386,0.5000000000000001,3,1,120000000.0,148648820.0,400689914.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
107.0,587.0,6.4,104338.0,5.309380793122868,2000,1e-10,1e-10,3,0,35000000.0,61280963.0,104102747.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
116.0,97.0,8.1,780946.0,7.954288896214439,2008,1e-10,1.0,3,2,25000000.0,148095302.0,274543085.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
118.0,499.0,5.8,44289.0,4.433597984118089,2009,1e-10,1.0,3,1,80000000.0,19676965.0,56984219.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
122.0,89.0,6.6,43855.0,5.058530081448342,2018,1e-10,1e-10,3,1,20000000.0,17612099.0,17612099.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127.0,513.0,7.8,55845.0,6.140934881788657,2005,1e-10,0.5000000000000001,3,2,25000000.0,5128124.0,18991288.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85.0,1e-10,5.5,21225.0,3.899802646087752,2012,1.0,6.123233995736766e-17,3,2,6000000.0,5909483.0,8446952.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95.0,1e-10,5.9,32672.0,4.380253358058672,2008,0.8660254037844387,1e-10,3,0,8000000.0,109045.0,3270974.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102.0,1e-10,5.5,78297.0,4.428021266417082,2014,1e-10,1.0,3,2,95000000.0,17725785.0,108874967.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
98.0,1e-10,4.9,2318.0,2.66163025548861,1981,0.49999999999999994,1e-10,3,2,18000000.0,13400000.0,13400000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121.0,13.0,6.2,237121.0,5.513825268794575,2009,1.0,6.123233995736766e-17,3,1,50000000.0,79957634.0,186450317.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
101.0,1e-10,7.4,35414.0,5.571269931822481,2004,1e-10,1e-10,3,0,3200000.0,6529624.0,14441158.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.0,32.0,7.2,150694.0,6.184272980044377,2003,1e-10,1.0,3,1,80000000.0,95632614.0,165173909.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
101.0,571.0,7.2,198381.0,6.329918899596072,2011,1e-10,1.0,3,1,6500000.0,4002293.0,20412841.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.0,35.0,7.3,326958.0,6.688022380806621,2018,1.2246467991473532e-16,1e-10,3,0,10000000.0,44069456.0,81263489.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
100.0,58.0,6.4,60002.0,5.048862446484433,2001,1e-10,1e-10,3,0,1500000.0,378176.0,1703434.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
149.0,179.0,7.5,10967.0,5.001494284314592,1959,1e-10,1e-10,3,1,3500000.0,12800000.0,12800000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,502.0,5.1,21526.0,3.611877027240562,2016,1e-10,1e-10,3,1,1500000.0,779820.0,922727.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
130.0,337.0,7.3,220518.0,6.476484962534159,1999,1e-10,0.8660254037844384,3,0,10000000.0,30651422.0,43948865.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.0,181.0,5.8,83308.0,4.703213031762276,2004,1e-10,1e-10,3,2,45000000.0,95149435.0,134713435.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
104.0,399.0,6.8,196711.0,5.96670339692917,2012,0.8660254037844386,0.5000000000000001,3,0,30000000.0,125014030.0,197618160.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
89.0,1e-10,5.1,42696.0,3.868852993000475,1985,1.2246467991473532e-16,1e-10,3,2,17900000.0,6905861.0,6908640.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,1e-10,4.8,43772.0,3.6423086131153553,2016,0.49999999999999994,0.8660254037844387,3,1,21000000.0,48864008.49,72871142.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
99.0,1e-10,6.1,114595.0,5.0964081713157405,2015,1e-10,1e-10,1,2,31000000.0,58884188.0,102306500.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.0,14.0,7.5,194048.0,6.58697221701145,2004,1e-10,0.5000000000000001,3,1,17000000.0,71502303.0,109726800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
114.0,368.0,6.8,21612.0,4.86177383869146,1998,1e-10,1e-10,3,2,20000000.0,18253415.0,18310591.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.0,1e-10,6.6,78339.0,5.340251708076057,2009,1e-10,0.8660254037844384,3,2,25000000.0,1702112.0,12413949.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,118.0,5.2,55336.0,4.046510513484322,2021,0.49999999999999994,1e-10,3,1,60860000.0,41603040.51,91590143.69,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86.0,369.0,5.4,14791.0,3.683009055562408,2001,0.8660254037844386,0.5000000000000001,2,0,14000000.0,10397365.0,10397365.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
119.0,367.0,6.4,81713.0,5.194286963971648,2002,0.49999999999999994,0.8660254037844387,3,0,42000000.0,35228696.0,56438555.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
117.0,411.0,7.1,156131.0,6.115064749283948,1994,1.0,6.123233995736766e-17,3,1,4500000.0,52700832.0,242895809.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
110.0,157.0,7.1,17574.0,4.974036276743315,2006,1e-10,0.5000000000000001,3,1,13000000.0,1151330.0,2613717.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,1e-10,6.2,16553.0,4.299510970006715,2003,1e-10,1e-10,1,2,5000000.0,742898.0,894030.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.0,1e-10,5.5,20210.0,3.8799732667763513,2017,1e-10,1.0,3,1,25000000.0,17501244.0,21038441.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,1e-10,4.8,19617.0,3.358862796794256,2022,0.8660254037844386,0.5000000000000001,3,2,29000000.0,9591094.0,16017096.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111.0,1e-10,6.5,57966.0,5.113301363948153,1980,1e-10,1.0,3,1,35000000.0,27107960.0,27176976.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98.0,374.0,5.8,114702.0,4.839680026037562,2003,1e-10,0.8660254037844384,3,0,40000000.0,59588068.0,141484812.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3
100.0,114.0,4.7,75360.0,3.751549370261558,1998,1e-10,0.8660254037844384,3,0,24000000.0,40020622.0,40020622.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
113.0,181.0,5.9,25460.0,4.271986269990443,2007,0.49999999999999994,1e-10,3,2,20000000.0,18882880.0,20819601.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,1e-10,5.4,6317.0,3.3449916552134127,1993,1e-10,1e-10,3,0,3000000.0,3902679.0,3902679.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123.0,489.0,7.6,80715.0,6.186062215992013,2007,0.49999999999999994,0.8660254037844387,3,1,21000000.0,36605602.0,43632609.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,643.0,7.1,262470.0,6.386412200929606,2015,1e-10,0.5000000000000001,3,1,4500000.0,9196278.0,18019834.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
135.0,485.0,7.3,112967.0,6.117228786666747,2009,1e-10,0.8660254037844384,3,1,50000000.0,8017467.0,37472651.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89.0,1e-10,7.0,254291.0,6.278301558281761,2012,0.8660254037844386,0.5000000000000001,3,0,12000000.0,64575175.0,123681790.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
133.0,580.0,6.5,58839.0,5.120450196004192,1996,1.0,6.123233995736766e-17,3,1,55000000.0,56679192.0,122079192.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
100.0,389.0,5.7,57517.0,4.464485757297086,1991,0.49999999999999994,1e-10,3,0,65000000.0,17218916.0,17218916.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,1e-10,8.3,1000989.0,8.305538314484856,1995,1e-10,0.8660254037844384,3,0,30000000.0,192523233.0,365270951.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
92.0,1e-10,6.0,26546.0,4.365066809285031,1987,0.49999999999999994,1e-10,3,2,3500000.0,14000000.0,14000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150.0,511.0,7.5,278382.0,6.78611538734724,1997,1e-10,1e-10,3,1,90000000.0,100920329.0,165900000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
90.0,70.0,5.1,41931.0,3.862068844640944,2008,1e-10,1e-10,3,1,60000000.0,11803254.0,50648806.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,1e-10,5.2,862.0,2.4541980183589014,1983,0.8660254037844386,0.5000000000000001,3,1,10100000.0,10143618.0,10143618.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122.0,33.0,7.7,442262.0,7.2328444707703055,2001,1e-10,0.5000000000000001,3,0,45000000.0,76261036.0,104505352.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
124.0,515.0,7.2,318583.0,6.580853686425044,1999,0.49999999999999994,1e-10,3,1,42000000.0,116089678.0,363718196.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
109.0,159.0,6.9,285571.0,6.245623563794212,2013,1e-10,1e-10,3,0,20000000.0,26004851.0,47124638.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140.0,495.0,6.6,272567.0,5.9457112410343935,2010,0.49999999999999994,1e-10,3,2,210000000.0,105487148.0,322459006.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
104.0,500.0,6.5,106841.0,5.405736864158594,2008,0.8660254037844387,1e-10,3,1,55000000.0,52075270.0,129075270.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110.0,562.0,6.8,63312.0,5.39952083066132,1996,1e-10,0.5000000000000001,3,0,55000000.0,38564422.0,38564422.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97.0,437.0,6.8,16122.0,4.715150836310809,1999,1.2246467991473532e-16,1e-10,3,0,12730000.0,20912461.02,22638949.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114.0,221.0,7.5,227278.0,6.674196444031079,2012,1e-10,0.5000000000000001,3,0,40000000.0,19019882.0,169590606.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
130.0,1e-10,6.5,84041.0,5.290942030397618,2018,0.49999999999999994,0.8660254037844387,3,1,35000000.0,45819713.0,71118378.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113.0,89.0,6.1,190939.0,5.32554706822808,2007,1e-10,1.0,3,0,205000000.0,70107728.0,367262558.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
102.0,1e-10,5.6,21722.0,3.982641598898837,2019,1e-10,1e-10,3,2,38000000.0,12180032.0,15779261.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,397.0,5.9,57074.0,4.62240359735093,1986,1e-10,1.0,3,1,12000000.0,79817937.0,79817937.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,1e-10,6.8,176653.0,5.912895840682456,2019,1e-10,0.8660254037844384,1,2,150000000.0,477373578.0,1437862795.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99.0,1e-10,6.8,151737.0,5.836829309398345,2006,1.2246467991473532e-16,1e-10,3,1,40000000.0,52330111.0,114830111.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
118.0,1e-10,6.9,25658.0,5.022328431302706,2019,1e-10,1e-10,3,2,15000000.0,11901145.0,18136756.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92.0,510.0,7.8,82913.0,6.367741345500658,1951,1e-10,1e-10,3,0,1200000.0,3700000.0,3700000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110.0,1e-10,4.5,8071.0,2.84664903003729,1999,1e-10,1e-10,3,2,12000000.0,178287.0,178287.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,386.0,6.2,48553.0,4.7903855896538,2019,1e-10,1e-10,3,1,16000000.0,22370452.0,29634023.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.0,530.0,7.2,9941.0,4.74412856040606,1970,0.49999999999999994,1e-10,3,1,3716946.0,3500000.0,5000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121.0,1e-10,6.3,14696.0,4.315828648101459,1997,0.8660254037844386,0.5000000000000001,3,1,35000000.0,2221994.0,2221994.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122.0,24.0,7.6,322028.0,6.959794634429466,2005,1e-10,1e-10,3,1,42000000.0,24149632.0,60437727.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0,1e-10,4.8,12792.0,3.207859658457004,2000,0.8660254037844386,0.5000000000000001,3,1,40000000.0,36037909.0,51867723.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,76.0,5.6,42945.0,4.26347260038561,2014,0.8660254037844387,1e-10,3,0,28000000.0,20396829.0,73421224.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101.0,219.0,6.1,130755.0,5.155615460080752,2001,1.2246467991473532e-16,1e-10,3,1,80000000.0,38311134.0,98341932.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
